Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Images,SearchCount,Page
Botines Twinset,32.2,Twinset,40,https://www.vinted.it/items/6537942157-botines-twinset?referrer=catalog,0,6537942157,,18/06/2025 21:01:49,,1,9
Sandale noir,26.95,Lady Glory,36,https://www.vinted.it/items/6537941979-sandale-noir?referrer=catalog,0,6537941979,,18/06/2025 21:01:49,,1,9
Chaussures été Tom Tailor,15.4,Tom Tailor,41,https://www.vinted.it/items/6537942039-chaussures-ete-tom-tailor?referrer=catalog,1,6537942039,,18/06/2025 21:01:49,,1,9
Basket adidas,53.2,adidas,37.5,https://www.vinted.it/items/6537941497-basket-adidas?referrer=catalog,2,6537941497,,18/06/2025 21:01:49,,1,9
Dolce Vita laarzen zwart wit,89.95,Dolce Vita,37,https://www.vinted.it/items/6390768762-dolce-vita-laarzen-zwart-wit?referrer=catalog,0,6390768762,,18/06/2025 21:01:49,,1,9
Lanvin,210.7,Lanvin,36,https://www.vinted.it/items/6537940345-lanvin?referrer=catalog,0,6537940345,,18/06/2025 21:01:49,,1,9
Adidas Stan Smith,95.2,adidas,39.5,https://www.vinted.it/items/6537940692-adidas-stan-smith?referrer=catalog,0,6537940692,,18/06/2025 21:01:49,,1,9
Chanclas playa mujer Women'secret,7.0,Women'secret,40,https://www.vinted.it/items/6537940367-chanclas-playa-mujer-womensecret?referrer=catalog,0,6537940367,,18/06/2025 21:01:49,,1,9
Zapatos tacón talla 38.,11.2,Local,38,https://www.vinted.it/items/6537940307-zapatos-tacon-talla-38?referrer=catalog,0,6537940307,,18/06/2025 21:01:49,,1,9
Scarpe Golden Goose,168.7,Golden Goose,38,https://www.vinted.it/items/6537817357-scarpe-golden-goose?referrer=catalog,0,6537817357,,18/06/2025 21:01:49,,1,9
Talons noir,11.2,L.Day,37,https://www.vinted.it/items/6537939270-talons-noir?referrer=catalog,1,6537939270,,18/06/2025 21:01:49,,1,9
Sandales à talons hauts simili cuir et effet daim,11.2,Crape myrtle,36,https://www.vinted.it/items/6537938660-sandales-a-talons-hauts-simili-cuir-et-effet-daim?referrer=catalog,0,6537938660,,18/06/2025 21:01:49,,1,9
Zapatillas súper chulas,16.4,No brand,40,https://www.vinted.it/items/6537938107-zapatillas-super-chulas?referrer=catalog,1,6537938107,,18/06/2025 21:01:49,,1,9
Baskets Puma blanche,53.2,Puma,39,https://www.vinted.it/items/6537937960-baskets-puma-blanche?referrer=catalog,0,6537937960,,18/06/2025 21:01:49,,1,9
Stivaletto,5.95,Comodo,40,https://www.vinted.it/items/6537938087-stivaletto?referrer=catalog,0,6537938087,,18/06/2025 21:01:49,,1,9
Hakken maat 39,8.56,merkloos,39,https://www.vinted.it/items/6537937794-hakken-maat-39?referrer=catalog,6,6537937794,,18/06/2025 21:01:49,,1,9
Talon noir desigual,16.45,Desigual,39,https://www.vinted.it/items/6537937805-talon-noir-desigual?referrer=catalog,0,6537937805,,18/06/2025 21:01:49,,1,9
Scarpe Cinzia soft,21.7,Cinzia Soft,39,https://www.vinted.it/items/6537937376-scarpe-cinzia-soft?referrer=catalog,0,6537937376,,18/06/2025 21:01:49,,1,9
High heels Rot,9.1,Shein,39,https://www.vinted.it/items/6537937146-high-heels-rot?referrer=catalog,0,6537937146,,18/06/2025 21:01:49,,1,9
scarpe nike Air Huarache Run (GS) bianche,37.45,Nike,38.5,https://www.vinted.it/items/6537936975-scarpe-nike-air-huarache-run-gs-bianchenere-e-viola?referrer=catalog,0,6537936975,,18/06/2025 21:01:49,,1,9
asics gel nyc rosa,95.2,Asics,39,https://www.vinted.it/items/6537936966-asics-gel-nyc-rosa?referrer=catalog,1,6537936966,,18/06/2025 21:01:49,,1,9
Botín elastico,11.2,No brand,40,https://www.vinted.it/items/6537936944-botin-elastico?referrer=catalog,0,6537936944,,18/06/2025 21:01:49,,1,9
tacchi argentati eleganti,9.1,no brand,38,https://www.vinted.it/items/6537936849-tacchi-argentati-eleganti?referrer=catalog,0,6537936849,,18/06/2025 21:01:49,,1,9
Samba,63.6,adidas,39,https://www.vinted.it/items/6537936799-samba?referrer=catalog,3,6537936799,,18/06/2025 21:01:49,,1,9
Bitkenstock Kyoto Gr.41 normale Weite,115.15,Birkenstock,41,https://www.vinted.it/items/6537935790-bitkenstock-kyoto-gr41-normale-weite?referrer=catalog,2,6537935790,,18/06/2025 21:01:49,,1,9
Claquettes H noire à clous,9.1,ERYNN,40,https://www.vinted.it/items/6537935666-claquettes-h-noire-a-clous?referrer=catalog,0,6537935666,,18/06/2025 21:01:49,,1,9
Warme sloffen,3.33,geen idee,37,https://www.vinted.it/items/6537935138-warme-sloffen?referrer=catalog,1,6537935138,,18/06/2025 21:01:49,,1,9
Chaussure été,5.95,No brand,38,https://www.vinted.it/items/6537934986-chaussure-ete?referrer=catalog,2,6537934986,,18/06/2025 21:01:49,,1,9
Sandalias Brownie,53.2,Brownie,38,https://www.vinted.it/items/6537932884-sandalias-brownie?referrer=catalog,1,6537932884,,18/06/2025 21:01:49,,1,9
Chaussure noire,21.7,Merry Scott,38,https://www.vinted.it/items/6537934413-chaussure-noire?referrer=catalog,0,6537934413,,18/06/2025 21:01:49,,1,9
Woman sandals available as seen very beautiful and good quality,32.2,Sandals,42,https://www.vinted.it/items/6537969194-woman-sandals-available-as-seen-very-beautiful-and-good-quality?referrer=catalog,0,6537969194,On Sale,18/06/2025 21:01:48,,1,8
Sandalias Zara nuevas talla 39,32.15,Zara,39,https://www.vinted.it/items/6537969082-sandalias-zara-nuevas-talla-39?referrer=catalog,0,6537969082,On Sale,18/06/2025 21:01:48,,1,8
Copenhagen loafers suede maat 39,110.95,Copenhagen,39,https://www.vinted.it/items/6537968486-copenhagen-loafers-suede-maat-39?referrer=catalog,1,6537968486,On Sale,18/06/2025 21:01:48,,1,8
Adidas spezial vermelho e rosa,84.7,adidas,38,https://www.vinted.it/items/6537968383-adidas-spezial-vermelho-e-rosa?referrer=catalog,1,6537968383,On Sale,18/06/2025 21:01:48,,1,8
Sandali con tacchi e lacci alla caviglia T39 | Comodi e estivi,9.1,Shein,39,https://www.vinted.it/items/6537084617-sandali-con-tacchi-e-lacci-alla-caviglia-t39-comodi-e-estivi?referrer=catalog,0,6537084617,On Sale,18/06/2025 21:01:48,,1,8
Tenis Adidas animal print,79.45,adidas,39,https://www.vinted.it/items/6537967869-tenis-adidas-animal-print?referrer=catalog,1,6537967869,On Sale,18/06/2025 21:01:48,,1,8
Joran Retro 4 Phonton Dust,53.2,No brand,39,https://www.vinted.it/items/6537940767-joran-retro-4-phonton-dust?referrer=catalog,1,6537940767,On Sale,18/06/2025 21:01:48,,1,8
Superga platform rosa,26.95,Superga,40,https://www.vinted.it/items/6537966932-superga-platform-rosa?referrer=catalog,0,6537966932,On Sale,18/06/2025 21:01:48,,1,8
Basket vanessa wu,29.05,Vanessa Wu,36,https://www.vinted.it/items/6537966804-basket-vanessa-wu?referrer=catalog,0,6537966804,On Sale,18/06/2025 21:01:48,,1,8
Basket adidas,53.2,adidas,37.5,https://www.vinted.it/items/6537966356-basket-adidas?referrer=catalog,5,6537966356,On Sale,18/06/2025 21:01:48,,1,8
Zapatillas new balance 530,67.06,New Balance,37.5,https://www.vinted.it/items/6537966250-zapatillas-new-balance-530?referrer=catalog,0,6537966250,Sold,,,1,8
Happyflops (maat 38/39) NIEUW,21.7,HAPPYFLOPS,39,https://www.vinted.it/items/6537950627-happyflops-maat-3839-nieuw?referrer=catalog,0,6537950627,On Sale,18/06/2025 21:01:48,,1,8
Sandales léopard 🐆  Bocage,84.7,Bocage,39,https://www.vinted.it/items/6537965883-sandales-leopard-bocage?referrer=catalog,2,6537965883,On Sale,18/06/2025 21:01:48,,1,8
Sandales plates avec lacet à nouer,5.95,Stradivarius,36,https://www.vinted.it/items/6537965815-sandales-plates-avec-lacet-a-nouer?referrer=catalog,1,6537965815,On Sale,18/06/2025 21:01:48,,1,8
Dunk verte,74.2,Nike,37.5,https://www.vinted.it/items/6537965602-dunk-verte?referrer=catalog,0,6537965602,On Sale,18/06/2025 21:01:48,,1,8
Crevit Inlineskates,13.83,Crivit,42,https://www.vinted.it/items/6537965230-crevit-inlineskates?referrer=catalog,0,6537965230,On Sale,18/06/2025 21:01:48,,1,8
Zapatillas blancas con flores,21.7,TEX,39,https://www.vinted.it/items/6537963884-zapatillas-blancas-con-flores?referrer=catalog,47,6537963884,On Sale,18/06/2025 21:01:48,,1,8
Sandales femme tendance,24.85,Vices Verso,40,https://www.vinted.it/items/6537965101-sandales-femme-tendance?referrer=catalog,0,6537965101,On Sale,18/06/2025 21:01:48,,1,8
jordan 1 high,74.2,Jordan,37,https://www.vinted.it/items/6537965226-jordan-1-high?referrer=catalog,0,6537965226,On Sale,18/06/2025 21:01:48,,1,8
Décolleté Steve madden n.37.5,142.45,Steve Madden,37.5,https://www.vinted.it/items/6537964568-decollete-steve-madden-n375?referrer=catalog,0,6537964568,On Sale,18/06/2025 21:01:48,,1,8
Sabot birkenstock taille 39,84.7,Birkenstock,39,https://www.vinted.it/items/6537964704-sabot-birkenstock-taille-39?referrer=catalog,0,6537964704,On Sale,18/06/2025 21:01:48,,1,8
High Heel Sandalette von Lipsy,5.95,Lipsy,39,https://www.vinted.it/items/6537964369-high-heel-sandalette-von-lipsy-grosse-39?referrer=catalog,0,6537964369,On Sale,18/06/2025 21:01:48,,1,8
Zwart-witte cowboy botten,5.95,No brand,40,https://www.vinted.it/items/6537964239-zwart-witte-cowboy-botten?referrer=catalog,0,6537964239,On Sale,18/06/2025 21:01:48,,1,8
Damen Sandalen  38/39,3.85,No brand,38,https://www.vinted.it/items/6537963890-damen-sandalen-3839?referrer=catalog,0,6537963890,On Sale,18/06/2025 21:01:48,,1,8
Chaussures cuir Sweet pointure 35 neuves,15.4,Sweet,35,https://www.vinted.it/items/6537963639-chaussures-cuir-sweet-pointure-35-neuves?referrer=catalog,0,6537963639,On Sale,18/06/2025 21:01:48,,1,8
Bottine fourrée marron claire,42.7,GUESS,40,https://www.vinted.it/items/6537963424-bottine-fourree-marron-claire?referrer=catalog,0,6537963424,On Sale,18/06/2025 21:01:48,,1,8
Chaussures ouvertes,11.2,Philov,39,https://www.vinted.it/items/6537963011-chaussures-ouvertes?referrer=catalog,0,6537963011,On Sale,18/06/2025 21:01:48,,1,8
Praticamente nuove originali pelle vera,11.2,Marina Seval,40,https://www.vinted.it/items/6537961943-praticamente-nuove-originali-pelle-vera?referrer=catalog,0,6537961943,On Sale,18/06/2025 21:01:48,,1,8
Scarpe,53.2,Melluso,39,https://www.vinted.it/items/6537961926-scarpe?referrer=catalog,0,6537961926,On Sale,18/06/2025 21:01:48,,1,8
Basket Nike alir fiorce One 1,34.3,Nike,39,https://www.vinted.it/items/6537962009-basket-nike-alir-fiorce-one-1?referrer=catalog,1,6537962009,On Sale,18/06/2025 21:01:48,,1,8
Sandale blanche,19.6,Suredelle,36,https://www.vinted.it/items/6537962043-sandale-blanche?referrer=catalog,0,6537962043,On Sale,18/06/2025 21:01:48,,1,8
Zapatillas de colores,13.3,Pull & Bear,38,https://www.vinted.it/items/6537961855-zapatillas-de-colores?referrer=catalog,0,6537961855,Sold,18/06/2025 21:01:48,,1,8
Scrpe,11.2,Alesya,38,https://www.vinted.it/items/6537961923-scrpe?referrer=catalog,0,6537961923,Sold,18/06/2025 21:01:48,,1,8
Sandalias detalle dorado,13.3,Bershka,37,https://www.vinted.it/items/6537961647-sandalias-detalle-dorado?referrer=catalog,1,6537961647,Sold,18/06/2025 21:01:48,,1,8
Chaussures à mini talons léopard,5.95,ASOS,39,https://www.vinted.it/items/6537961626-chaussures-a-mini-talons-leopard?referrer=catalog,7,6537961626,Sold,18/06/2025 21:01:48,,1,8
Sandalias de tacón de Marypaz,5.95,Marypaz,38,https://www.vinted.it/items/6537961474-sandalias-de-tacon-de-marypaz?referrer=catalog,2,6537961474,Sold,18/06/2025 21:01:48,,1,8
Tacchi donna,7.0,Tulipano,40,https://www.vinted.it/items/6537961054-tacchi-donna?referrer=catalog,0,6537961054,Sold,18/06/2025 21:01:48,,1,8
Leder suet,53.2,No brand,38,https://www.vinted.it/items/6537960940-leder-suet?referrer=catalog,0,6537960940,Sold,18/06/2025 21:01:48,,1,8
Talons compensés,105.7,Alma en Pena,39,https://www.vinted.it/items/6537960603-talons-compenses?referrer=catalog,0,6537960603,Sold,18/06/2025 21:01:48,,1,8
Canvas Schuhe H&M in weiß ecru,9.1,H&M,41,https://www.vinted.it/items/6537960576-canvas-schuhe-hm-in-weiss-ecru?referrer=catalog,1,6537960576,Sold,18/06/2025 21:01:48,,1,8
Salewa wildfire nxt mid goretex,105.7,Salewa,40,https://www.vinted.it/items/6537960325-salewa-wildfire-nxt-mid-goretex?referrer=catalog,0,6537960325,Sold,18/06/2025 21:01:48,,1,8
Lanvin,210.7,Lanvin,36,https://www.vinted.it/items/6537960226-lanvin?referrer=catalog,0,6537960226,Sold,18/06/2025 21:01:48,,1,8
Zapatillas new balance 530,67.06,New Balance,37,https://www.vinted.it/items/6537960102-zapatillas-new-balance-530?referrer=catalog,0,6537960102,Sold,,,1,8
Chinelo preto com tachas,16.45,No brand,38,https://www.vinted.it/items/6537959256-chinelo-preto-com-tachas?referrer=catalog,1,6537959256,Sold,18/06/2025 21:01:48,,1,8
Prachtige dames Loafers!,8.58,Oxmox,39,https://www.vinted.it/items/6537959152-prachtige-dames-loafers?referrer=catalog,0,6537959152,Sold,18/06/2025 21:01:48,,1,8
Escarpins kaki avec noeud,4.9,Mulanka,37,https://www.vinted.it/items/6537958767-escarpins-kaki-avec-noeud?referrer=catalog,0,6537958767,Sold,18/06/2025 21:01:48,,1,8
Sandalia leopardo Zara 38,16.45,Zara,38,https://www.vinted.it/items/6537958400-sandalia-leopardo-zara-38?referrer=catalog,5,6537958400,Sold,18/06/2025 21:01:48,,1,8
Nus pieds.t 40.,5.95,nus,40,https://www.vinted.it/items/6537958554-nus-piedst-40?referrer=catalog,0,6537958554,Sold,18/06/2025 21:01:48,,1,8
Zapatillas Adidas Stan Smith millecon,62.65,adidas,40,https://www.vinted.it/items/6537957150-zapatillas-adidas-stan-smith-millecon?referrer=catalog,25,6537957150,Sold,18/06/2025 21:01:48,,1,8
Vendo sandali di Zara 38,16.45,Zara,38,https://www.vinted.it/items/6537957966-vendo-sandali-di-zara-38?referrer=catalog,3,6537957966,Sold,18/06/2025 21:01:48,,1,8
Adidas samba,63.7,adidas,36,https://www.vinted.it/items/6537957893-adidas-samba?referrer=catalog,0,6537957893,Sold,18/06/2025 21:01:48,,1,8
Sandalias de piel Zara,68.95,Zara,38,https://www.vinted.it/items/6537957698-sandalias-de-piel-zara?referrer=catalog,0,6537957698,Sold,18/06/2025 21:01:48,,1,8
Chaussures neuves compensées,21.7,Shein,40,https://www.vinted.it/items/6537957392-chaussures-neuves-compensees?referrer=catalog,0,6537957392,Sold,18/06/2025 21:01:48,,1,8
Tenis new balance,84.7,New Balance,39,https://www.vinted.it/items/6537957123-tenis-new-balance?referrer=catalog,1,6537957123,Sold,18/06/2025 21:01:48,,1,8
Samba Polvo de fresa de crin de caballo,68.82,adidas,38,https://www.vinted.it/items/6537956913-samba-polvo-de-fresa-de-crin-de-caballo?referrer=catalog,0,6537956913,Sold,18/06/2025 21:01:48,,1,8
Sandali,5.95,Sandali,38,https://www.vinted.it/items/6537956777-sandali?referrer=catalog,1,6537956777,Sold,18/06/2025 21:01:48,,1,8
Claquette Fendi,399.7,Fendi,39,https://www.vinted.it/items/6537956605-claquette-fendi?referrer=catalog,1,6537956605,Sold,18/06/2025 21:01:48,,1,8
Vans Old Skool taille 36 Limited Edition Snake,41.65,Vans,36,https://www.vinted.it/items/6537956426-vans-old-skool-taille-36-limited-edition-snake?referrer=catalog,0,6537956426,Sold,18/06/2025 21:01:48,,1,8
Wunderschöne Sandale,5.95,C&A,37,https://www.vinted.it/items/6537956603-wunderschone-sandale?referrer=catalog,0,6537956603,Sold,18/06/2025 21:01:48,,1,8
Petrol kleur leren schutz hoge hak 11 cm open teen enkelbandjes goud metalen accent bij zijkant zool,19.08,Schutz,38,https://www.vinted.it/items/6537956188-petrol-kleur-leren-schutz-hoge-hak-11-cm-open-teen-enkelbandjes-goud-metalen-accent-bij-zijkant-zool?referrer=catalog,1,6537956188,Sold,18/06/2025 21:01:48,,1,8
Bottines en toile beige H&M Neuf.,11.2,H&M,37,https://www.vinted.it/items/6537955908-bottines-en-toile-beige-hm-neuf?referrer=catalog,1,6537955908,Sold,18/06/2025 21:01:48,,1,8
Zapatillas new balance 530,67.06,New Balance,36,https://www.vinted.it/items/6537955700-zapatillas-new-balance-530?referrer=catalog,0,6537955700,Sold,,,1,8
samba damskie 39,63.69,adidas Originals,39,https://www.vinted.it/items/6537955734-samba-damskie-39?referrer=catalog,0,6537955734,Sold,18/06/2025 21:01:48,,1,8
Bottes neuves Bershka,11.2,Bershka,39,https://www.vinted.it/items/6537955499-bottes-neuves-bershka?referrer=catalog,2,6537955499,Sold,18/06/2025 21:01:48,,1,8
Sandalia Visto Bueno de esparto– Talla 37,8.05,Visto Bueno,37,https://www.vinted.it/items/6537955109-sandalia-visto-bueno-de-esparto-talla-37?referrer=catalog,0,6537955109,Sold,18/06/2025 21:01:48,,1,8
Scarpe tacco kitten burberry,189.7,Burberry,38.5,https://www.vinted.it/items/6537954535-scarpe-tacco-kitten-burberry?referrer=catalog,2,6537954535,Sold,18/06/2025 21:01:48,,1,8
New Balance 9060,107.8,Balance,40,https://www.vinted.it/items/6537954979-new-balance-9060?referrer=catalog,0,6537954979,Sold,18/06/2025 21:01:48,,1,8
Slippers,21.7,No brand,38,https://www.vinted.it/items/6537954489-slippers?referrer=catalog,1,6537954489,Sold,18/06/2025 21:01:48,,1,8
Sandálias plataforma Steve Madden 39,76.83,Steve Madden,39,https://www.vinted.it/items/6537954316-sandalias-plataforma-steve-madden-39?referrer=catalog,0,6537954316,Sold,18/06/2025 21:01:48,,1,8
Alpargatas negras,15.4,Pull & Bear,37,https://www.vinted.it/items/6537953595-alpargatas-negras?referrer=catalog,0,6537953595,Sold,18/06/2025 21:01:48,,1,8
Sandale,19.6,Suredelle,36,https://www.vinted.it/items/6537953453-sandale?referrer=catalog,2,6537953453,Sold,18/06/2025 21:01:48,,1,8
Sapatilhas rosa lefties,9.1,Lefties,39,https://www.vinted.it/items/6537953384-sapatilhas-rosa-lefties?referrer=catalog,0,6537953384,Sold,18/06/2025 21:01:48,,1,8
Sandalen Damen,11.2,Catwalk,41,https://www.vinted.it/items/6537953356-sandalen-damen?referrer=catalog,0,6537953356,Sold,18/06/2025 21:01:49,,1,8
Décolleté nere,11.2,Miss Globo,35,https://www.vinted.it/items/6537953330-decollete-nere?referrer=catalog,0,6537953330,Sold,18/06/2025 21:01:49,,1,8
Botas de boxeo,21.7,Decathlon,38,https://www.vinted.it/items/6537953085-botas-de-boxeo?referrer=catalog,1,6537953085,Sold,18/06/2025 21:01:49,,1,8
Skechers wit maat 40 nieuw,32.2,Skechers,40,https://www.vinted.it/items/6537953070-skechers-wit-maat-40-nieuw?referrer=catalog,4,6537953070,Sold,18/06/2025 21:01:49,,1,8
Hakken maat 37,8.56,merkloos,37,https://www.vinted.it/items/6537952619-hakken-maat-37?referrer=catalog,5,6537952619,Sold,18/06/2025 21:01:49,,1,8
Nike Dunks low gr. 38,58.45,Nike,38,https://www.vinted.it/items/6537952648-nike-dunks-low-gr-38?referrer=catalog,1,6537952648,Sold,18/06/2025 21:01:49,,1,8
Scarpe Hogan donna,263.2,Hogan,37,https://www.vinted.it/items/6537952166-scarpe-hogan-donna?referrer=catalog,0,6537952166,Sold,18/06/2025 21:01:49,,1,8
Sandales Kanna Neuves,68.95,Kanna,40,https://www.vinted.it/items/6537951908-sandales-kanna-neuves?referrer=catalog,0,6537951908,Sold,18/06/2025 21:01:49,,1,8
Sandalias de tacón,40.55,Gaimo,37,https://www.vinted.it/items/6537951986-sandalias-de-tacon?referrer=catalog,1,6537951986,Sold,18/06/2025 21:01:49,,1,8
Geox espadrilles femme,21.7,Geox,40,https://www.vinted.it/items/6537951990-geox-espadrilles-femme?referrer=catalog,1,6537951990,Sold,18/06/2025 21:01:49,,1,8
Ciabatte,38.5,non c’è,37,https://www.vinted.it/items/6537951965-ciabatte?referrer=catalog,0,6537951965,Sold,18/06/2025 21:01:49,,1,8
Scarpe basse gomma ballerine,44.8,Borbonese,38,https://www.vinted.it/items/6537950558-scarpe-basse-gomma-ballerine?referrer=catalog,0,6537950558,Sold,18/06/2025 21:01:49,,1,8
Sandales à talons,13.3,Chaussea,40,https://www.vinted.it/items/6537951533-sandales-a-talons?referrer=catalog,1,6537951533,Sold,18/06/2025 21:01:49,,1,8
Derbies noires vernis,37.45,San Marina,40,https://www.vinted.it/items/6537951309-derbies-noires-vernis?referrer=catalog,0,6537951309,Sold,18/06/2025 21:01:49,,1,8
Woman sandals available as seen very beautiful and good quality,32.2,Sandals,42,https://www.vinted.it/items/6537951351-woman-sandals-available-as-seen-very-beautiful-and-good-quality?referrer=catalog,0,6537951351,Sold,18/06/2025 21:01:49,,1,8
ON Cloudsky maat 37.5! Nieuw!,79.45,On,37.5,https://www.vinted.it/items/6537951146-on-cloudsky-maat-375-nieuw?referrer=catalog,1,6537951146,Sold,18/06/2025 21:01:49,,1,8
Zapas doradas mujer,14.3,No brand,38,https://www.vinted.it/items/6537950977-zapas-doradas-mujer?referrer=catalog,1,6537950977,Sold,18/06/2025 21:01:49,,1,8
Claquette été noire et blanc,13.3,Kiabi,39,https://www.vinted.it/items/6537951041-claquette-ete-noire-et-blanc?referrer=catalog,5,6537951041,Sold,18/06/2025 21:01:49,,1,8
Air Jordan 1 mid bleu électrique et noir,84.7,Jordan,39,https://www.vinted.it/items/6537950733-air-jordan-1-mid-bleu-electrique-et-noir?referrer=catalog,0,6537950733,Sold,18/06/2025 21:01:49,,1,8
