Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Upload_date,Images,SearchCount,Page,Title_norm,Brand_norm,NegFlags,HasNegFlag,BlockKey,EmbedText,ProductId,ClusterSize,CanonicalName
Sony PlayStation 4 Slim usata 2 volte + 2 Joystick originali,105.7,Sony,0,https://www.vinted.it/items/8096210736-sony-playstation-4-slim-usata-2-volte-2-joystick-originali?referrer=catalog,2,8096210736,On Sale,,,https://images1.vinted.net/t/06_0176d_17vGbcE1L1AvXegPamrPQD36/310x430/1770195028.webp?s=83ed51c3a2b9deca6e5733f6a257a73cf054f999,1,8,sony playstation 4 slim usata 2 volte 2 joystick originali,sony,,False,sony__toks__sony-playstation,sony playstation 4 slim usata 2 volte 2 joystick originali | sony | 0,666,4,sony playstation slim joystick tb controller console memory
PS4 Remnant from the ashes,53.2,No brand,0,https://www.vinted.it/items/8096140672-ps4-remnant-from-the-ashes?referrer=catalog,3,8096140672,On Sale,,,https://images1.vinted.net/t/05_0103d_m6z582QgMVmDzAZi3WUaRFXw/310x430/1770194151.webp?s=d1959b5a064245a327334932da69bf394c8023ea,1,8,ps4 remnant from the ashes,no brand,,False,no brand__toks__ps4-remnant,ps4 remnant from the ashes | no brand | 0,338,1,ps4 remnant from the ashes
Thrustmaster T150 RS volant Racing Retour de force PC/ PS5/ PS4,231.7,Thrustmaster,0,https://www.vinted.it/items/8096092349-thrustmaster-t150-rs-volant-racing-retour-de-force-pc-ps5-ps4?referrer=catalog,0,8096092349,On Sale,,,https://images1.vinted.net/t/01_01200_TXn9NCXRAPJENZX9JDDhCnMd/310x430/1770193501.webp?s=b2871386b8ba6384d22b9e1610e62a18b1e70940,1,8,thrustmaster t150 rs volant racing retour de force pc ps5 ps4,thrustmaster,,False,thrustmaster__codes__t150,thrustmaster t150 rs volant racing retour de force pc ps5 ps4 | thrustmaster | 0,678,4,thrustmaster t150 volant pro voltante con pedaliera rs
PlayStation 4,189.7,No brand,0,https://www.vinted.it/items/8095999712-playstation-4?referrer=catalog,0,8095999712,On Sale,,,https://images1.vinted.net/t/06_021ea_wUjuyeaRtycDSXeYi95aLJio/310x430/1770192094.webp?s=9d9898af5db08ee10bed0c6d3b1f2e89162b4123,1,8,playstation 4,no brand,,False,no brand__toks__playstation,playstation 4 | no brand | 0,317,1,playstation
Fifa 94-26,510.0,No brand,0,https://www.vinted.it/items/8095947776-fifa-94-26?referrer=catalog,1,8095947776,On Sale,,,https://images1.vinted.net/t/06_000bf_DoQBUgKJgseKzdcZkiBQ3Wc4/310x430/1770191148.webp?s=e6c9a9a88ad04ab140860e010de775d2eaaf44e0,1,8,fifa 94 26,no brand,,False,no brand__codes__94-26,fifa 94 26 | no brand | 0,93,1,fifa 94 26
Bubble bobble Limited Edition PS4,137.2,No brand,0,https://www.vinted.it/items/8095889204-bubble-bobble-limited-edition-ps4?referrer=catalog,0,8095889204,On Sale,,,https://images1.vinted.net/t/03_00502_PM873wLpRyaFhD1qZQyevq9j/310x430/1770189846.webp?s=4b902c37969437bc1a0b69dbd07dcd7d037c0f62,1,8,bubble bobble limited edition ps4,no brand,,False,no brand__toks__bubble-bobble,bubble bobble limited edition ps4 | no brand | 0,129,1,bubble bobble limited edition ps4
Sekiro Shadows die Twice PS4 sealed,72.09,No brand,0,https://www.vinted.it/items/8095808506-sekiro-shadows-die-twice-ps4-sealed?referrer=catalog,8,8095808506,On Sale,,,https://images1.vinted.net/t/06_01d96_AosX1gfBDuJhCURFU66jygNC/310x430/1770187339.webp?s=2de255c52725dd661f1deb5d65f088bf269031ff,1,8,sekiro shadows die twice ps4 sealed,no brand,,False,no brand__toks__sekiro-shadows,sekiro shadows die twice ps4 sealed | no brand | 0,364,1,sekiro shadows die twice ps4 sealed
Lot de 4 jeux neuf (PS4 et PS5),47.94,No brand,0,https://www.vinted.it/items/8095766723-lot-de-4-jeux-neuf-ps4-et-ps5?referrer=catalog,1,8095766723,On Sale,,,https://images1.vinted.net/t/06_004c8_AnomKizfS3FNgXuc1qMLdH5B/310x430/1770185429.webp?s=adfd898461c38ad2939772c7244aebd1c757b00a,1,8,lot de 4 jeux neuf ps4 et ps5,no brand,,False,no brand__toks__lot-de,lot de 4 jeux neuf ps4 et ps5 | no brand | 0,270,5,lot de jeux ps4 playstation neufs sous blister
6giochi della PS4 usati poco Spiderman nn me lo ha fatto inserire  se vi interessa mando foto in prv,74.2,No brand,0,https://www.vinted.it/items/8093807686-6giochi-della-ps4-usati-poco-spiderman-nn-me-lo-ha-fatto-inserire-se-vi-interessa-mando-foto-in-prv?referrer=catalog,0,8093807686,On Sale,,,https://images1.vinted.net/t/06_01c39_B7BA2FSYJBWum7PCYnCvm3XD/310x430/1770143106.webp?s=808c8450bbcb85861b72d8b5409757f9c3f70d6c,1,8,6giochi della ps4 usati poco spiderman nn me lo ha fatto inserire se vi interessa mando foto in prv,no brand,,False,no brand__toks__6giochi-della,6giochi della ps4 usati poco spiderman nn me lo ha fatto inserire se vi interessa mando foto in prv | no brand | 0,96,1,6giochi della ps4 usati poco spiderman nn me
Playstation 4 games.,105.7,PlayStation,0,https://www.vinted.it/items/8095711536-playstation-4-games?referrer=catalog,1,8095711536,On Sale,,,https://images1.vinted.net/t/04_00c7a_U1WNGKTyS1AYDEBo9gLBPiyg/310x430/1770179592.webp?s=3e1b7e59a344780b9b525a59c9325d90a64bb0e7,1,8,playstation 4 games,playstation,,False,playstation__toks__playstation-games,playstation 4 games | playstation | 0,515,1,playstation games
Ps4 500gb come nuova tutto incluso (anche account online),172.9,PlayStation,0,https://www.vinted.it/items/8095637907-ps4-500gb-come-nuova-tutto-incluso-anche-account-online?referrer=catalog,6,8095637907,On Sale,,,https://images1.vinted.net/t/06_001ec_w2xZdddjE5VETzmpVeyGXqJw/310x430/1770165357.webp?s=a586fe7f2673848212839ae818bff452081331f1,1,8,ps4 500gb come nuova tutto incluso anche account online,playstation,,False,playstation__toks__ps4-500gb,ps4 500gb come nuova tutto incluso anche account online | playstation | 0,531,1,ps4 500gb come nuova tutto incluso anche account
Titolo Annuncio: Uncharted: Raccolta L'Eredità dei Ladri - PS5 Nuovo/sigillato,47.95,No brand,0,https://www.vinted.it/items/8095630268-titolo-annuncio-uncharted-raccolta-leredita-dei-ladri-ps5-nuovosigillato?referrer=catalog,2,8095630268,On Sale,,,https://images1.vinted.net/t/04_01075_usFgrsymo6nqnzB956kkKvif/310x430/1770164733.webp?s=2b6019b4f136abf3935702411fb2287c06aa4c4e,1,8,titolo annuncio uncharted raccolta l eredita dei ladri ps5 nuovo sigillato,no brand,,False,no brand__toks__titolo-annuncio,titolo annuncio uncharted raccolta l eredita dei ladri ps5 nuovo sigillato | no brand | 0,413,1,titolo annuncio uncharted raccolta eredita dei ladri ps5
Contra collection ps4 game limited run games new,105.7,No brand,0,https://www.vinted.it/items/8095625791-contra-collection-ps4-game-limited-run-games-new?referrer=catalog,4,8095625791,On Sale,,,https://images1.vinted.net/t/06_0192b_SVJpRF8ousRGc6o69KfKGaLR/310x430/1770164361.webp?s=08cc5a1a241ec18f516e316a11ffe2599c181a5a,1,8,contra collection ps4 game limited run games new,no brand,,False,no brand__toks__contra-collection,contra collection ps4 game limited run games new | no brand | 0,153,1,contra collection ps4 game limited run games new
Persona 5 Royal PS4 édition collector Joker,210.7,No brand,0,https://www.vinted.it/items/8095580403-persona-5-royal-ps4-edition-collector-joker?referrer=catalog,9,8095580403,On Sale,,,https://images1.vinted.net/t/05_00737_9X5kqQsnRUPEthU4CvG7u4BW/310x430/1770161900.webp?s=bb6eec2be563d4c204be3207ad05a0b95bcefcf0,1,8,persona 5 royal ps4 edition collector joker,no brand,,False,no brand__toks__persona-royal,persona 5 royal ps4 edition collector joker | no brand | 0,313,1,persona royal ps4 edition collector joker
Lot 4 jeux,53.2,No brand,0,https://www.vinted.it/items/8095572256-lot-4-jeux?referrer=catalog,0,8095572256,On Sale,,,https://images1.vinted.net/t/05_00b08_CeGwfU1kpz9ExUhZTJbgjEe5/310x430/1770161573.webp?s=2b86fd30315f21679bd439181cb761b1d3f8bc7b,1,8,lot 4 jeux,no brand,,False,no brand__toks__lot-jeux,lot 4 jeux | no brand | 0,271,3,lot jeux pour console playstation neuf ps4
Destiny 2,53.2,No brand,0,https://www.vinted.it/items/8095567830-destiny-2?referrer=catalog,0,8095567830,On Sale,,,https://images1.vinted.net/t/06_00dcc_kYPKkZemWwCTSXK2jShHWALa/310x430/1770161401.webp?s=b8919ba12ee48291d3456dece084509859fba879,1,8,destiny 2,no brand,,False,no brand__toks__destiny,destiny 2 | no brand | 0,167,1,destiny
Pack red dead PS4,42.7,No brand,0,https://www.vinted.it/items/8095547947-pack-red-dead-ps4?referrer=catalog,20,8095547947,On Sale,,,https://images1.vinted.net/t/05_02184_wW2kYvMpj1ABU4RhruSh8GXx/310x430/1770160706.webp?s=b9f7e0832d123ce36cdc1797c680a540e5ca1311,1,9,pack red dead ps4,no brand,,False,no brand__toks__pack-red,pack red dead ps4 | no brand | 0,311,1,pack red dead ps4
PlayStation 4 nieuw,184.45,Sony,0,https://www.vinted.it/items/8095471293-playstation-4-nieuw?referrer=catalog,0,8095471293,On Sale,,,https://images1.vinted.net/t/05_01ae6_LBvZQuR7Qzz9on6fiQwTozKV/310x430/1770158694.webp?s=9c4ac0adfc7775d1e4676a1949c154c7755bf44f,1,9,playstation 4 nieuw,sony,,False,sony__toks__playstation-nieuw,playstation 4 nieuw | sony | 0,644,1,playstation nieuw
Ni no kuni 1 et 2 ps4 neuf,63.7,No brand,0,https://www.vinted.it/items/8095430835-ni-no-kuni-1-et-2-ps4-neuf?referrer=catalog,2,8095430835,On Sale,,,https://images1.vinted.net/t/01_002a7_6czZtHWsGj2YwUNrjohkhfnJ/310x430/1770157879.webp?s=3f140b8fc3587dde8d36b303ca2e68c36805c238,1,9,ni no kuni 1 et 2 ps4 neuf,no brand,,False,no brand__toks__ni-no,ni no kuni 1 et 2 ps4 neuf | no brand | 0,299,1,ni no kuni et ps4 neuf
Bloodstained 2 curse of the moon ps4 neuf,47.95,No brand,0,https://www.vinted.it/items/8095420755-bloodstained-2-curse-of-the-moon-ps4-neuf?referrer=catalog,2,8095420755,On Sale,,,https://images1.vinted.net/t/06_02541_LmGGNzq5pXpCcpTEQCCMQE2E/310x430/1770157691.webp?s=1e5f1fe0d1a1c0f8e187fcaab28a767c9b2095b1,1,9,bloodstained 2 curse of the moon ps4 neuf,no brand,,False,no brand__toks__bloodstained-curse,bloodstained 2 curse of the moon ps4 neuf | no brand | 0,122,7,bloodstained curse of the moon nintendo switch ps4
PS4 PlayStation 4,42.7,No brand,0,https://www.vinted.it/items/8095401911-ps4-playstation-4-1-0-fifa-play-station-bari?referrer=catalog,0,8095401911,On Sale,,,https://images1.vinted.net/t/04_011f0_mALbSb6ST7q61BsZeBft7aMc/310x430/1770157358.webp?s=e53f5a2a3b903782bb648dc3aebfd21096bf3894,1,9,ps4 playstation 4,no brand,,False,no brand__toks__ps4-playstation,ps4 playstation 4 | no brand | 0,337,3,ps4 playstation
PlayStation 4 con 4 giochi e due joystick,110.95,PlayStation,0,https://www.vinted.it/items/8095376065-playstation-4-con-4-giochi-e-due-joystick?referrer=catalog,3,8095376065,On Sale,,,https://images1.vinted.net/t/02_02273_MUCvFT39HYQxGu7nsWBHYNN4/310x430/1770156926.webp?s=8e2696321a5f7b6897a8e5af940ec6a7064bec62,1,9,playstation 4 con 4 giochi e due joystick,playstation,,False,playstation__toks__playstation-con,playstation 4 con 4 giochi e due joystick | playstation | 0,510,1,playstation con giochi due joystick
Manette Victrix Ps4/Ps5/PC avec bouton arrière,137.2,PlayStation,0,https://www.vinted.it/items/8095316650-manette-victrix-ps4ps5pc-avec-bouton-arriere?referrer=catalog,0,8095316650,On Sale,,,https://images1.vinted.net/t/05_025c3_wdTzotUckkuofhbb8pcCXUPz/310x430/1770156029.webp?s=cb2c7366a38e63fbbace57a0271ed0affbf02191,1,9,manette victrix ps4 ps5 pc avec bouton arriere,playstation,,False,playstation__toks__manette-victrix,manette victrix ps4 ps5 pc avec bouton arriere | playstation | 0,498,1,manette victrix ps4 ps5 pc avec bouton arriere
Persona 5 Take Your Heart Premium PS4 Precintado,183.86,No brand,0,https://www.vinted.it/items/8095225407-persona-5-take-your-heart-premium-ps4-precintado?referrer=catalog,1,8095225407,On Sale,,,https://images1.vinted.net/t/05_01aad_kHhHJtt2tNu2M3rzsnVzsMw9/310x430/1770154842.webp?s=4ab74746053471424e6dbd4c889317ed650eacc5,1,9,persona 5 take your heart premium ps4 precintado,no brand,,False,no brand__toks__persona-take,persona 5 take your heart premium ps4 precintado | no brand | 0,315,1,persona take your heart premium ps4 precintado
Casque Ps4,74.2,PlayStation,0,https://www.vinted.it/items/8095182238-casque-ps4?referrer=catalog,0,8095182238,On Sale,,,https://images1.vinted.net/t/01_00eda_oxA8JsyRZibfANvMiWJZ713Z/310x430/1770154338.webp?s=e28d753bf55f82b265f664d64ebe88b6239ffb59,1,9,casque ps4,playstation,,False,playstation__toks__casque-ps4,casque ps4 | playstation | 0,469,1,casque ps4
Volante + Pedales Gaming [Modelo del Volante] - Impecable (PS5/PS4/PC),79.45,PlayStation,0,https://www.vinted.it/items/8095090693-volante-pedales-gaming-modelo-del-volante-impecable-ps5ps4pc?referrer=catalog,1,8095090693,On Sale,,,https://images1.vinted.net/t/06_0082f_s2urXhySQzSFpB93M6CUatkU/310x430/1770153362.webp?s=db2514ba17c0ee87c6de50566d82271d22ea0b0e,1,9,volante pedales gaming modelo del volante impecable ps5 ps4 pc,playstation,,False,playstation__toks__volante-pedales,volante pedales gaming modelo del volante impecable ps5 ps4 pc | playstation | 0,571,1,volante pedales gaming modelo del impecable ps5 ps4
volante  thrustmaster t80,47.95,Thrustmaster,0,https://www.vinted.it/items/8095080086-volante-thrustmaster-t80?referrer=catalog,1,8095080086,On Sale,,,https://images1.vinted.net/t/01_001d8_17ZJKcSuo6WR9zeLQF1kKn6m/310x430/1770153253.webp?s=da5bba018cbc69ab422ff10919819fcbb95e3bd2,1,9,volante thrustmaster t80,thrustmaster,,False,thrustmaster__codes__t80,volante thrustmaster t80 | thrustmaster | 0,683,4,t80 volante thrustmaster ps4 ps5 volant trusmaster pedale
Casque sans fil pour PS5 et PS4,47.95,Pdp,0,https://www.vinted.it/items/8095050048-casque-sans-fil-pour-ps5-et-ps4?referrer=catalog,2,8095050048,On Sale,,,https://images1.vinted.net/t/05_00c12_hpvkq2AFy5UM1y9CgH3eZ1LB/310x430/1770152952.webp?s=53e2400b025efba64226a762eab0589bc272e5ec,1,9,casque sans fil pour ps5 et ps4,pdp,,False,pdp__toks__casque-sans,casque sans fil pour ps5 et ps4 | pdp | 0,452,1,casque sans fil pour ps5 et ps4
Volante simulador Ps4,58.45,Hori,0,https://www.vinted.it/items/8095029857-volante-simulador-ps4?referrer=catalog,1,8095029857,On Sale,,,https://images1.vinted.net/t/05_022ce_4Aq9Nu2FdGJTwxabdBbkV8EK/310x430/1770152757.webp?s=eaaaac43cb00e2da60ccd358a45563f64d0e4960,1,9,volante simulador ps4,hori,,False,hori__toks__volante-simulador,volante simulador ps4 | hori | 0,33,1,volante simulador ps4
Streets of Rage 4 (Limited Run - Signature Édition) - PS4,131.95,No brand,0,https://www.vinted.it/items/8049771564-streets-of-rage-4-limited-run-signature-edition-ps4?referrer=catalog,4,8049771564,On Sale,,,https://images1.vinted.net/t/03_00271_cKNVB66jH28fdVLUo3fNTQoF/310x430/1769633679.webp?s=2e638949391a2c42d7753582d09951e3a3d12be5,1,9,streets of rage 4 limited run signature edition ps4,no brand,,False,no brand__toks__streets-of,streets of rage 4 limited run signature edition ps4 | no brand | 0,390,2,streets of rage sony playstation limited run signature
Play station 4,95.2,PlayStation,0,https://www.vinted.it/items/8094990928-play-station-4?referrer=catalog,0,8094990928,On Sale,,,https://images1.vinted.net/t/04_00610_UGemQkwDWiJ2KTKYo4NbX41T/310x430/1770152385.webp?s=8b7b91de389664328d97a60d8c72b53cb63725e7,1,9,play station 4,playstation,,False,playstation__toks__play-station,play station 4 | playstation | 0,504,5,play station
Divinity Original Sins 2 Ps4,42.7,No brand,0,https://www.vinted.it/items/8094975410-divinity-original-sins-2-ps4?referrer=catalog,1,8094975410,On Sale,,,https://images1.vinted.net/t/06_00d69_6xDaVVt3FEN9uuZYtrFio4T9/310x430/1770152243.webp?s=e6811679a1f374baf7ccd724d2b9a37ecb52335e,1,9,divinity original sins 2 ps4,no brand,,False,no brand__toks__divinity-original,divinity original sins 2 ps4 | no brand | 0,174,1,divinity original sins ps4
Inside + limbo PS4,47.95,No brand,0,https://www.vinted.it/items/8094923782-inside-limbo-ps4?referrer=catalog,20,8094923782,On Sale,,,https://images1.vinted.net/t/06_02431_ib7h9wWRGP86Tufv7ZDdbeHG/310x430/1770151778.webp?s=35ec5353bc3c538804fbc787848cedb9643dcbb7,1,9,inside limbo ps4,no brand,,False,no brand__toks__inside-limbo,inside limbo ps4 | no brand | 0,226,1,inside limbo ps4
Deux jeux ps4 et 1 ps5 avec un code de transfert,89.95,PlayStation,0,https://www.vinted.it/items/8094856516-deux-jeux-ps4-et-1-ps5-avec-un-code-de-transfert?referrer=catalog,0,8094856516,On Sale,,,https://images1.vinted.net/t/06_01728_PFc36vUKuA4GfJ7fdvh3judw/310x430/1770151193.webp?s=be3b53f276c8bd12348b459925b2268b5f893be0,1,9,deux jeux ps4 et 1 ps5 avec un code de transfert,playstation,,False,playstation__toks__deux-jeux,deux jeux ps4 et 1 ps5 avec un code de transfert | playstation | 0,484,1,deux jeux ps4 et ps5 avec un code
Skylanders Imaginators Grave Clobber,42.7,Activision,0,https://www.vinted.it/items/8094804969-skylanders-imaginators-grave-clobber?referrer=catalog,7,8094804969,On Sale,,,https://images1.vinted.net/t/06_02064_VzDJf8jjrVf23aoutZdSWz7g/310x430/1770150760.webp?s=c1c19a260caf60eae86a87a5685ee22ca9af6f95,1,9,skylanders imaginators grave clobber,activision,,False,activision__toks__skylanders-imaginators,skylanders imaginators grave clobber | activision | 0,1,1,skylanders imaginators grave clobber
Yakuza 6 Premium Edition - Nuevo Precintado,183.63,No brand,0,https://www.vinted.it/items/8094703450-yakuza-6-premium-edition-nuevo-precintado?referrer=catalog,6,8094703450,On Sale,,,https://images1.vinted.net/t/06_02296_KDGH9JPamh2kzYNdRZsjsu3S/310x430/1770149936.webp?s=161f1adca755060c29655ec0d4def986687f26a8,1,9,yakuza 6 premium edition nuevo precintado,no brand,,False,no brand__toks__yakuza-premium,yakuza 6 premium edition nuevo precintado | no brand | 0,443,1,yakuza premium edition nuevo precintado
Coffret collector ps4 Neuf 🎀,52.15,No brand,0,https://www.vinted.it/items/8094672037-coffret-collector-ps4-neuf?referrer=catalog,8,8094672037,On Sale,,,https://images1.vinted.net/t/03_0220a_y4xp3ovbFHP5WGvgyTJJHy6P/310x430/1770149695.webp?s=5de4128fc6fa589b57bc8bf54518b32f6090eaf7,1,9,coffret collector ps4 neuf,no brand,,False,no brand__toks__coffret-collector,coffret collector ps4 neuf | no brand | 0,146,2,coffret collector ps4 the last of us part
Play station 4,137.2,PlayStation,0,https://www.vinted.it/items/8094638320-play-station-4?referrer=catalog,2,8094638320,On Sale,,,https://images1.vinted.net/t/04_00196_vJUhzYHrXwe6vdz7EKyZCB5J/310x430/1770149433.webp?s=c378bb8ae598c652854fe0af23baddc17fe2228f,1,9,play station 4,playstation,,False,playstation__toks__play-station,play station 4 | playstation | 0,504,5,play station
Claudie Pierlot Grey Wool Coat - Goodys Bis - Size 34 (XS),227.5,Claudie Pierlot,XS / IT 38 / EU 34,https://www.vinted.it/items/8094566247-claudie-pierlot-grey-wool-coat-goodys-bis-size-34-xs?referrer=catalog,20,8094566247,On Sale,,,https://images1.vinted.net/t/06_00a89_1qyJ6pvZ3xjdQ1bJp9BSrnUW/310x430/1770148875.webp?s=4d59e9a35efe422893a77d067d0f3554d507d820,1,9,claudie pierlot grey wool coat goodys bis size 34 xs,claudie pierlot,,False,claudie pierlot__codes__34,claudie pierlot grey wool coat goodys bis size 34 xs | claudie pierlot | XS / IT 38 / EU 34,11,1,claudie pierlot grey wool coat goodys bis size
Analog Controller Crystal PS1,68.95,Sony,0,https://www.vinted.it/items/8094530008-analog-controller-crystal-ps1?referrer=catalog,3,8094530008,On Sale,,,https://images1.vinted.net/t/03_011c2_JAryVzATaERmTi64A7NZHNk5/310x430/1770150773.webp?s=34007e311fd982f0674474f3c160870305a623b6,1,9,analog controller crystal ps1,sony,,False,sony__toks__analog-controller,analog controller crystal ps1 | sony | 0,617,1,analog controller crystal ps1
Pes Pro Evolution Soccer 2015 PS4,53.2,No brand,0,https://www.vinted.it/items/8094525224-pes-pro-evolution-soccer-2015-ps4?referrer=catalog,0,8094525224,On Sale,,,https://images1.vinted.net/t/06_01c9c_zyz6hcUgxs1UWEJLaM3Sf2HU/310x430/1770148559.webp?s=0b5049d1fac817840b2c02210cddd9e9aee2cb00,1,9,pes pro evolution soccer 2015 ps4,no brand,,False,no brand__codes__2015,pes pro evolution soccer 2015 ps4 | no brand | 0,84,1,pes pro evolution soccer 2015 ps4
Final Fantasy X X-2 HD Limited Edition Precintado,105.7,No brand,0,https://www.vinted.it/items/8094374411-final-fantasy-x-x-2-hd-limited-edition-precintado?referrer=catalog,9,8094374411,On Sale,,,https://images1.vinted.net/t/05_003a0_UttqgD8f1ih2Vx98mPUYJ2WN/310x430/1770147416.webp?s=d786e9154c5ed7183f3fb9af11730b9a4a6c80da,1,9,final fantasy x x 2 hd limited edition precintado,no brand,,False,no brand__toks__final-fantasy,final fantasy x x 2 hd limited edition precintado | no brand | 0,194,7,final fantasy edition ps4 remake deluxe vii precintado
Hades ps4 italiano nuovo,84.7,No brand,0,https://www.vinted.it/items/8094360768-hades-ps4-italiano-nuovo?referrer=catalog,1,8094360768,On Sale,,,https://images1.vinted.net/t/05_01cf2_C4kj2tPLDBPRWDFwtDjSzJqu/310x430/1770147313.webp?s=c8adb50db3930f0f9a1f63fa6aeff88a4a2d1d99,1,9,hades ps4 italiano nuovo,no brand,,False,no brand__toks__hades-ps4,hades ps4 italiano nuovo | no brand | 0,216,1,hades ps4 italiano nuovo
PlayStation 4,131.95,PlayStation,0,https://www.vinted.it/items/8094286155-playstation-4?referrer=catalog,1,8094286155,On Sale,,,https://images1.vinted.net/t/06_00a91_5PCqRTEAo7EmZ2FDp6W5WTsX/310x430/1770146742.webp?s=c26a0ef7b1e047145ea5a3c5b2eb25b37c4b5932,1,9,playstation 4,playstation,,False,playstation__toks__playstation,playstation 4 | playstation | 0,506,15,playstation
Volante ps4 rwa,105.7,Logitech,0,https://www.vinted.it/items/8094267223-volante-ps4-rwa?referrer=catalog,0,8094267223,On Sale,,,https://images1.vinted.net/t/01_005ef_hGKSX9JDLXJEqCvGoxr9rBpM/310x430/1770146595.webp?s=46f665ee945bcb7a37d32bd035632d93053c063f,1,9,volante ps4 rwa,logitech,,False,logitech__toks__volante-ps4,volante ps4 rwa | logitech | 0,56,1,volante ps4 rwa
Detroit Become Human PS4 Precintado,42.7,No brand,0,https://www.vinted.it/items/8094218413-detroit-become-human-ps4-precintado?referrer=catalog,3,8094218413,On Sale,,,https://images1.vinted.net/t/06_00da9_ZZbaJMcQWHHD6bWuKm1LganX/310x430/1770146216.webp?s=a5254c5968f40d711b88960b4055627d1297ca03,1,9,detroit become human ps4 precintado,no brand,,False,no brand__toks__detroit-become,detroit become human ps4 precintado | no brand | 0,169,2,detroit become human ps4 precintado the last of
SpiderMan GoTYe PS4 Precintado,53.2,No brand,0,https://www.vinted.it/items/8094199832-spiderman-gotye-ps4-precintado?referrer=catalog,4,8094199832,On Sale,,,https://images1.vinted.net/t/04_01595_44V2QXQqHhvBkvVatbedbfrT/310x430/1770146071.webp?s=1dbbb20563999761a050a3eaffc10442c94a6372,1,9,spiderman gotye ps4 precintado,no brand,,False,no brand__toks__spiderman-gotye,spiderman gotye ps4 precintado | no brand | 0,380,1,spiderman gotye ps4 precintado
Hitman Édition Steelbook (PS4),52.15,No brand,0,https://www.vinted.it/items/8094151876-hitman-edition-steelbook-ps4-square-enix?referrer=catalog,55,8094151876,On Sale,,,https://images1.vinted.net/t/01_002a7_3ZueYSkZTCh5zWNjDsJwApK1/310x430/1770145703.webp?s=1dfcfe18762aa36c4dccdf7261f13d4bf566c95f,1,9,hitman edition steelbook ps4,no brand,,False,no brand__toks__hitman-edition,hitman edition steelbook ps4 | no brand | 0,219,1,hitman edition steelbook ps4
Console Sony Playstation 4 PRO Nera 1TB FW13.02 + Controller + Cavi,137.1,Sony,0,https://www.vinted.it/items/8094088159-console-sony-playstation-4-pro-nera-1tb-fw1302-controller-cavi?referrer=catalog,12,8094088159,On Sale,,,https://images1.vinted.net/t/06_01e0a_JxaqeQwRdf4AykZeHSamrudK/310x430/1770145212.webp?s=ebdcf611f293747078c6f3d14f6f9ae660abf55f,1,9,console sony playstation 4 pro nera 1tb fw13 02 controller cavi,sony,,False,sony__codes__fw13-02,console sony playstation 4 pro nera 1tb fw13 02 controller cavi | sony | 0,615,1,console sony playstation pro nera 1tb fw13 02
Detroit Become Human & The Last of Us (PS4),42.7,No brand,0,https://www.vinted.it/items/8094053206-detroit-become-human-the-last-of-us-ps4?referrer=catalog,63,8094053206,On Sale,,,https://images1.vinted.net/t/04_01649_Qeb89ko8J2BsfQcgmNFYFL7L/310x430/1770144949.webp?s=efab909eb01bddb23e4f0503400b8b5df85b99ea,1,9,detroit become human the last of us ps4,no brand,,False,no brand__toks__detroit-become,detroit become human the last of us ps4 | no brand | 0,169,2,detroit become human ps4 precintado the last of
Volante Ps4/Ps5,47.95,Apex,0,https://www.vinted.it/items/8094047542-volante-ps4ps5?referrer=catalog,0,8094047542,On Sale,,,https://images1.vinted.net/t/05_0233c_jEyespDzVW65NsrsRkNnahdr/310x430/1770144905.webp?s=9266585adb7f0f45374fc3849381e144895565dc,1,9,volante ps4 ps5,apex,,False,apex__toks__volante-ps4,volante ps4 ps5 | apex | 0,4,1,volante ps4 ps5
Call of Duty Modern Warfare III,53.2,No brand,0,https://www.vinted.it/items/8093985087-call-of-duty-modern-warfare-iii?referrer=catalog,0,8093985087,On Sale,,,https://images1.vinted.net/t/05_0218e_6YXe1c7EKRjK7ELeu7y1qRxe/310x430/1770144435.webp?s=a79b3069364afedd2aa20d870cab99a98c1655c7,1,9,call of duty modern warfare iii,no brand,,False,no brand__toks__call-of,call of duty modern warfare iii | no brand | 0,133,3,call of duty warfare modern infinite edition legacy
Alan Wake ps4 neuf,105.7,No brand,0,https://www.vinted.it/items/8093943427-alan-wake-ps4-neuf?referrer=catalog,6,8093943427,On Sale,,,https://images1.vinted.net/t/05_018bf_a7TzcNwFf9AUNCjXNRLaztaP/310x430/1770144122.webp?s=f30ec91688bee0515feb2326206f054d4ee89271,1,9,alan wake ps4 neuf,no brand,,False,no brand__toks__alan-wake,alan wake ps4 neuf | no brand | 0,98,1,alan wake ps4 neuf
Juegos PS4,53.2,No brand,0,https://www.vinted.it/items/8093931836-juegos-ps4?referrer=catalog,0,8093931836,On Sale,,,https://images1.vinted.net/t/06_01fe6_9pHf4qrpd6YpZuDwEUxuoKxZ/310x430/1770144036.webp?s=ba97de0112a3dd3b6c94531413c372c3bba3fa7f,1,9,juegos ps4,no brand,,False,no brand__toks__juegos-ps4,juegos ps4 | no brand | 0,255,2,juegos ps4
